,date,author,twitter_name,text,number_of_likes,number_of_retweets,cleaned_tweet,user_handles,hashtags,links,punct,tokenized_text,tokenizer_noStopw,stemmed_text
632,1643729175000,Paul Middleton,ProfPMiddleton,"Whatever the merits of continuing to wear face coverings for the benefit of others, the ""x so why not y?"" form of a… https://t.co/XeApGDkkTa",2,1,"Whatever the merits of continuing to wear face coverings for the benefit of others, the ""x so why not y?"" form of a…",[],[],[' https://t.co/XeApGDkkTa'],Whatever the merits of continuing to wear face coverings for the benefit of others the x so why not y form of a…,"[Whatever, the, merits, of, continuing, to, wear, face, coverings, for, the, benefit, of, others, the, x, so, why, not, y, form, of, a, …]","['merits', 'continuing', 'wear', 'face', 'coverings', 'benefit', 'x', 'y', 'form', '…']",merit continu wear face cover benefit x y form …
633,1643729167000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Miss Fatty #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music #musica… https://t.co/3XHecSZIw7,0,0,Miss Fatty         …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france', '#paris', '#covid', '#music', '#musica']",[' https://t.co/3XHecSZIw7'],Miss Fatty         …,"[Miss, Fatty,         , …]","['Miss', 'Fatty', '        ', '…']",miss fatti          …
634,1643729043000,Selina Wallis,UnlockingBirth,So worrying to see this data about #MMR #vaccine rates. My son caught measles in hospital at 10 months. Has public… https://t.co/xYxfC5RIbU,0,0,So worrying to see this data about   rates. My son caught measles in hospital at 10 months. Has public…,[],"['#MMR', '#vaccine']",[' https://t.co/xYxfC5RIbU'],So worrying to see this data about   rates My son caught measles in hospital at 1 months Has public…,"[So, worrying, to, see, this, data, about,   , rates, My, son, caught, measles, in, hospital, at, 1, months, Has, public, …]","['worrying', 'data', '  ', 'rates', 'son', 'caught', 'measles', 'hospital', '1', 'months', 'public', '…']",worri data    rate son caught measl hospit 1 month public …
635,1643728977000,Dariusz Prokopowicz🌍💚♻️🏞️🏜🌅🌳🌲🌴🌵🌱🍃🍎🚴🏼,DProkopowicz,My research is available on @ResearchGate: https://t.co/WoweNjLPjc #Covid #Omicron #ecology #greeneconomy… https://t.co/7KtCBFq1kq,3,0,My research is available on :    …,['@ResearchGate'],"['#Covid', '#Omicron', '#ecology', '#greeneconomy']","[' https://t.co/WoweNjLPjc', ' https://t.co/7KtCBFq1kq']",My research is available on     …,"[My, research, is, available, on,     , …]","['research', 'available', '    ', '…']",research avail      …
636,1643728963000,Francesca 🐞,FranMillerMoo,"NHS worker concerned about eyelid eczema / dermatitis, lid swelling, itchiness, redness, dryness?

Wearing PPE all… https://t.co/I5Rvbi4SAf",1,0,"NHS worker concerned about eyelid eczema / dermatitis, lid swelling, itchiness, redness, dryness?

Wearing PPE all…",[],[],[' https://t.co/I5Rvbi4SAf'],"NHS worker concerned about eyelid eczema  dermatitis lid swelling itchiness redness dryness

Wearing PPE all…","[NHS, worker, concerned, about, eyelid, eczema,  , dermatitis, lid, swelling, itchiness, redness, dryness, 

, Wearing, PPE, all, …]","['NHS', 'worker', 'concerned', 'eyelid', 'eczema', ' ', 'dermatitis', 'lid', 'swelling', 'itchiness', 'redness', 'dryness', '\n\n', 'Wearing', 'PPE', '…']","nh worker concern eyelid eczema   dermat lid swell itchi red dryness 

 wear ppe …"
637,1643728854000,Alison Bailey Smith: Abscraft,abscraft,Large Covid Brooch by abscraft via @Etsy newly listed #recycled #Covid https://t.co/wPAw11v4AJ,4,1,Large Covid Brooch by abscraft via  newly listed,['@Etsy'],"['#recycled', '#Covid']",[' https://t.co/wPAw11v4AJ'],Large Covid Brooch by abscraft via  newly listed,"[Large, Covid, Brooch, by, abscraft, via,  , newly, listed]","['Large', 'Covid', 'Brooch', 'abscraft', ' ', 'newly', 'listed']",larg covid brooch abscraft   newli list
638,1643728493000,Devel is in the detail,Devel_news,"Global #Covid response generating masses of #waste, #WHO says. Used medical equipment such as needles posed a healt… https://t.co/5nOMr4IIoL",0,0,"Global  response generating masses of ,  says. Used medical equipment such as needles posed a healt…",[],"['#Covid', '#waste', '#WHO']",[' https://t.co/5nOMr4IIoL'],Global  response generating masses of   says Used medical equipment such as needles posed a healt…,"[Global,  , response, generating, masses, of,   , says, Used, medical, equipment, such, as, needles, posed, a, healt, …]","['Global', ' ', 'response', 'generating', 'masses', '  ', 'says', 'medical', 'equipment', 'needles', 'posed', 'healt', '…']",global   respons gener mass    say medic equip needl pose healt …
639,1643728395000,Diplomacy140,Diplomacy140,"As #Beijing welcomes athletes to the Winter Olympics, #China is reinforcing its zero-#Covid approach. But how susta… https://t.co/t7zGAckrPk",0,0,"As  welcomes athletes to the Winter Olympics,  is reinforcing its zero- approach. But how susta…",[],"['#Beijing', '#China', '#Covid']",[' https://t.co/t7zGAckrPk'],As  welcomes athletes to the Winter Olympics  is reinforcing its zero approach But how susta…,"[As,  , welcomes, athletes, to, the, Winter, Olympics,  , is, reinforcing, its, zero, approach, But, how, susta, …]","[' ', 'welcomes', 'athletes', 'Winter', 'Olympics', ' ', 'reinforcing', 'zero', 'approach', 'susta', '…']",  welcom athlet winter olymp   reinforc zero approach susta …
640,1643728290000,Simon Ball,simon_ball46,@LloydHardy any chance we can get him out before he does anymore #superspreading of #COVID19 #coronavirus ?… https://t.co/sZL0QOJICH,0,0,any chance we can get him out before he does anymore  of   ?…,['@LloydHardy'],"['#superspreading', '#COVID19', '#coronavirus']",[' https://t.co/sZL0QOJICH'],any chance we can get him out before he does anymore  of   …,"[any, chance, we, can, get, him, out, before, he, does, anymore,  , of,   , …]","['chance', 'anymore', ' ', '  ', '…']",chanc anymor      …
641,1643728195000,Libby Price,LibPrice,I'd forgotten the joys of home schooling and the continual request for cups of tea / printing / snacks!  But hoorah… https://t.co/Jc3nQQExPq,2,0,I'd forgotten the joys of home schooling and the continual request for cups of tea / printing / snacks!  But hoorah…,[],[],[' https://t.co/Jc3nQQExPq'],Id forgotten the joys of home schooling and the continual request for cups of tea  printing  snacks  But hoorah…,"[I, d, forgotten, the, joys, of, home, schooling, and, the, continual, request, for, cups, of, tea,  , printing,  , snacks,  , But, hoorah, …]","['d', 'forgotten', 'joys', 'home', 'schooling', 'continual', 'request', 'cups', 'tea', ' ', 'printing', ' ', 'snacks', ' ', 'hoorah', '…']",d forgotten joy home school continu request cup tea   print   snack   hoorah …
642,1643727994000,Alan Royston,pagechord,"@BBCNewsnight #PaulScully sunk to playing the #Johnson sympathy cards, mentioning the death of his mother and his s… https://t.co/xrgLjHAsMc",0,0,"sunk to playing the  sympathy cards, mentioning the death of his mother and his s…",['@BBCNewsnight'],"['#PaulScully', '#Johnson']",[' https://t.co/xrgLjHAsMc'],sunk to playing the  sympathy cards mentioning the death of his mother and his s…,"[sunk, to, playing, the,  , sympathy, cards, mentioning, the, death, of, his, mother, and, his, s, …]","['sunk', 'playing', ' ', 'sympathy', 'cards', 'mentioning', 'death', 'mother', 's', '…']",sunk play   sympathi card mention death mother s …
643,1643727898000,Denys Kolesnyk,denkolesnyk,"Some good developments in #Denmark. This country has put an end to the #Covid-related restrictions.
https://t.co/GO9jrCyz5C",0,0,"Some good developments in . This country has put an end to the -related restrictions.
https://t.co/GO9jrCyz5C",[],"['#Denmark', '#Covid']",[],"Some good developments in  This country has put an end to the related restrictions
httpstcoGOjrCyz5C","[Some, good, developments, in,  , This, country, has, put, an, end, to, the, related, restrictions, 
, httpstcoGOjrCyz5C]","['good', 'developments', ' ', 'country', 'end', 'related', 'restrictions', '\n', 'httpstcoGOjrCyz5C']","good develop   countri end relat restrict 
 httpstcogojrcyz5c"
644,1643727889000,Healthwatch Staffs,HWStaffordshire,"Wash your hands regularly to help limit the spread of COVID-19.
#covid #virus #omicron #staffordshire https://t.co/D9qhokXfpR",0,0,Wash your hands regularly to help limit the spread of COVID-19.,[],"['#covid', '#virus', '#omicron', '#staffordshire']",[' https://t.co/D9qhokXfpR'],Wash your hands regularly to help limit the spread of COVID1,"[Wash, your, hands, regularly, to, help, limit, the, spread, of, COVID1]","['Wash', 'hands', 'regularly', 'help', 'limit', 'spread', 'COVID1']",wash hand regularli help limit spread covid1
645,1643727705000,Mary ThePeople,Maria_Lopopolo,For our second talk at #tw2022 #COVID&amp;Science Communication #covidcom we will see the duo @rona_av&amp; @omerbenj prese… https://t.co/eZh6kSgcyG,5,5,For our second talk at  &amp;Science Communication  we will see the duo _av&amp;  prese…,"['@rona', '@omerbenj']","['#tw2022', '#COVID', '#covidcom']",[' https://t.co/eZh6kSgcyG'],For our second talk at  ampScience Communication  we will see the duo avamp  prese…,"[For, our, second, talk, at,  , ampScience, Communication,  , we, will, see, the, duo, avamp,  , prese, …]","['second', 'talk', ' ', 'ampScience', 'Communication', ' ', 'duo', 'avamp', ' ', 'prese', '…']",second talk   ampscienc commun   duo avamp   prese …
646,1643727674000,desirableART,CHACHIECOCO,"Let's be clear, one thing we have found from #Covid is that most of the so called experts know nothing of covid, https://t.co/UiymkNmCOJ",0,0,"Let's be clear, one thing we have found from  is that most of the so called experts know nothing of covid,",[],['#Covid'],[' https://t.co/UiymkNmCOJ'],Lets be clear one thing we have found from  is that most of the so called experts know nothing of covid,"[Lets, be, clear, one, thing, we, have, found, from,  , is, that, most, of, the, so, called, experts, know, nothing, of, covid]","['Lets', 'clear', 'thing', 'found', ' ', 'called', 'experts', 'know', 'covid']",let clear thing found   call expert know covid
647,1643727631000,EPUT,EPUTNHS,"Walk-in or book your #Covid-19 vaccination at our South Woodham Ferrers vaccination centre THIS WEEK.

Wednesday 2… https://t.co/tiY0yj8rDm",0,0,"Walk-in or book your -19 vaccination at our South Woodham Ferrers vaccination centre THIS WEEK.

Wednesday 2…",[],['#Covid'],[' https://t.co/tiY0yj8rDm'],"Walkin or book your 1 vaccination at our South Woodham Ferrers vaccination centre THIS WEEK

Wednesday 2…","[Walkin, or, book, your, 1, vaccination, at, our, South, Woodham, Ferrers, vaccination, centre, THIS, WEEK, 

, Wednesday, 2, …]","['Walkin', 'book', '1', 'vaccination', 'South', 'Woodham', 'Ferrers', 'vaccination', 'centre', 'WEEK', '\n\n', 'Wednesday', '2', '…']","walkin book 1 vaccin south woodham ferrer vaccin centr week 

 wednesday 2 …"
648,1643727600000,FXB International 🌍,FXBIntl,"From the #AIDS pandemic to the #Covid crisis, the world has repeated many of the same errors.

It's not too late to… https://t.co/9DBJ4PmT3w",1,0,"From the  pandemic to the  crisis, the world has repeated many of the same errors.

It's not too late to…",[],"['#AIDS', '#Covid']",[' https://t.co/9DBJ4PmT3w'],"From the  pandemic to the  crisis the world has repeated many of the same errors

Its not too late to…","[From, the,  , pandemic, to, the,  , crisis, the, world, has, repeated, many, of, the, same, errors, 

, Its, not, too, late, to, …]","[' ', 'pandemic', ' ', 'crisis', 'world', 'repeated', 'errors', '\n\n', 'late', '…']","  pandem   crisi world repeat error 

 late …"
649,1643727581000,Dariusz Prokopowicz🌍💚♻️🏞️🏜🌅🌳🌲🌴🌵🌱🍃🍎🚴🏼,DProkopowicz,My research is available on @ResearchGate: https://t.co/YfnEYU80QX #pandemy #pandemic #Coronavirus #Covid #Omicron… https://t.co/EwNyoOAp7a,1,0,My research is available on :     …,['@ResearchGate'],"['#pandemy', '#pandemic', '#Coronavirus', '#Covid', '#Omicron']","[' https://t.co/YfnEYU80QX', ' https://t.co/EwNyoOAp7a']",My research is available on      …,"[My, research, is, available, on,      , …]","['research', 'available', '     ', '…']",research avail       …
650,1643726865000,Macha Nikolski,MachaNikolski,Integrated multiple #bioinformatics and cheminformatics methods to prioritize drugs for the treatment of #COVID-19… https://t.co/n1WieUMszq,2,2,Integrated multiple  and cheminformatics methods to prioritize drugs for the treatment of -19…,[],"['#bioinformatics', '#COVID']",[' https://t.co/n1WieUMszq'],Integrated multiple  and cheminformatics methods to prioritize drugs for the treatment of 1…,"[Integrated, multiple,  , and, cheminformatics, methods, to, prioritize, drugs, for, the, treatment, of, 1, …]","['Integrated', 'multiple', ' ', 'cheminformatics', 'methods', 'prioritize', 'drugs', 'treatment', '1', '…']",integr multipl   cheminformat method priorit drug treatment 1 …
651,1643726841000,TheIndustry.fashion,theindustryfash,".@W7makeup has announced sales of £50 million in its trading update for the year ending 31 December 2021, ahead of… https://t.co/bbirXFwjDk",2,0,". has announced sales of £50 million in its trading update for the year ending 31 December 2021, ahead of…",['@W7makeup'],[],[' https://t.co/bbirXFwjDk'], has announced sales of £5 million in its trading update for the year ending 31 December 221 ahead of…,"[ , has, announced, sales, of, £, 5, million, in, its, trading, update, for, the, year, ending, 31, December, 221, ahead, of, …]","[' ', 'announced', 'sales', '£', '5', 'million', 'trading', 'update', 'year', 'ending', '31', 'December', '221', 'ahead', '…']",  announc sale £ 5 million trade updat year end 31 decemb 221 ahead …
652,1643726676000,Katy Rose Bennett,ktbennett,"Ah, apricity! Finally out of #covid #isolation though still knackered! #COVID19 

A little bit of sun definitely he… https://t.co/dXZMyA1ljo",7,0,"Ah, apricity! Finally out of   though still knackered!  

A little bit of sun definitely he…",[],"['#covid', '#isolation', '#COVID19']",[' https://t.co/dXZMyA1ljo'],"Ah apricity Finally out of   though still knackered  

A little bit of sun definitely he…","[Ah, apricity, Finally, out, of,   , though, still, knackered,  

, A, little, bit, of, sun, definitely, he, …]","['Ah', 'apricity', 'Finally', '  ', 'knackered', ' \n\n', 'little', 'bit', 'sun', 'definitely', '…']","ah apric final    knacker  

 littl bit sun definit …"
653,1643726518000,Erika Reeves 💙 🇪🇺🇬🇧🇩🇪,erikaneumann,Interesting read - Omicron can make you contagious before you test positive - Los Angeles Times #Covid #Omicron  https://t.co/d2LDNlghi4,1,0,Interesting read - Omicron can make you contagious before you test positive - Los Angeles Times,[],"['#Covid', '#Omicron']",[' https://t.co/d2LDNlghi4'],Interesting read  Omicron can make you contagious before you test positive  Los Angeles Times,"[Interesting, read,  , Omicron, can, make, you, contagious, before, you, test, positive,  , Los, Angeles, Times]","['Interesting', 'read', ' ', 'Omicron', 'contagious', 'test', 'positive', ' ', 'Los', 'Angeles', 'Times']",interest read   omicron contagi test posit   lo angel time
